LS_WILTY_EP11_lie9,deception,male
AN_WILTY_EP21_lie15,deception,male
YW_WILTY_EP47_lie11,deception,male
SB_WILTY_EP41_lie3,deception,male
LS_WILTY_EP8_lie5,deception,male
SB_WILTY_EP42_lie12,deception,male
SB_WILTY_EP32_lie11,deception,male
YW_WILTY_EP43_lie4,deception,male
YW_WILTY_EP45_lie11,deception,male
SB_WILTY_EP34_lie1,deception,male
LS_WILTY_EP7_lie3,deception,male
LS_WILTY_EP11_lie15,deception,male
AN_WILTY_EP15_lie16,deception,male
AN_WILTY_EP16_lie6,deception,male
YW_WILTY_EP56_lie7,deception,male
YW_WILTY_EP52_lie6,deception,male
AN_WILTY_EP24_lie7,deception,male
LS_WILTY_EP12_lie9,deception,male
LS_WILTY_EP12_lie7,deception,male
AN_WILTY_EP16_lie2,deception,male
AN_WILTY_EP18_lie20,deception,male
SB_WILTY_EP39_lie3,deception,male
AN_WILTY_EP22_lie24,deception,male
YW_WILTY_EP48_lie1,deception,male
SB_WILTY_EP30_lie25,deception,male
SB_WILTY_EP34_lie4,deception,male
LS_WILTY_EP11_lie3,deception,male
AN_WILTY_EP24_lie6,deception,male
YW_WILTY_EP45_lie18,deception,male
YW_WILTY_EP48_lie10,deception,male
LS_WILTY_EP9_lie21,deception,male
YW_WILTY_EP56_lie10,deception,male
LS_WILTY_EP7_lie4,deception,male
LS_WILTY_EP12_lie12,deception,male
AN_WILTY_EP25_lie11,deception,male
YW_WILTY_EP50_lie5,deception,male
AN_WILTY_EP18_lie12,deception,male
SB_WILTY_EP41_lie15,deception,male
YW_WILTY_EP55_lie8,deception,male
AN_WILTY_EP25_lie1,deception,male
AN_WILTY_EP20_lie8,deception,male
YW_WILTY_EP49_lie3,deception,male
SB_WILTY_EP38_lie6,deception,male
AN_WILTY_EP17_lie13,deception,male
YW_WILTY_EP45_lie12,deception,male
SB_WILTY_EP42_lie13,deception,male
SB_WILTY_EP32_lie13,deception,male
LS_WILTY_EP12_lie10,deception,male
AN_WILTY_EP16_lie1,deception,male
LS_WILTY_EP13_lie13,deception,male
LS_WILTY_EP2_lie1,deception,male
SB_WILTY_EP40_lie1,deception,male
SB_WILTY_EP34_lie11,deception,male
SB_WILTY_EP40_lie6,deception,male
SB_WILTY_EP29_lie7,deception,male
LS_WILTY_EP5_lie1,deception,male
AN_WILTY_EP28_lie1,deception,male
LS_WILTY_EP3_lie8,deception,male
YW_WILTY_EP45_lie19,deception,male
SB_WILTY_EP38_lie1,deception,male
AN_WILTY_EP15_lie18,deception,male
LS_WILTY_EP8_lie11,deception,male
YW_WILTY_EP43_lie3,deception,male
YW_WILTY_EP53_lie10,deception,male
SB_WILTY_EP41_lie11,deception,male
SB_WILTY_EP34_lie10,deception,male
YW_WILTY_EP56_lie3,deception,male
YW_WILTY_EP47_lie5,deception,male
AN_WILTY_EP15_lie15,deception,male
LS_WILTY_EP1_lie5,deception,male
SB_WILTY_EP41_lie9,deception,male
LS_WILTY_EP3_lie13,deception,male
LS_WILTY_EP9_lie5,deception,male
AN_WILTY_EP28_lie4,deception,male
LS_WILTY_EP14_lie7,deception,male
LS_WILTY_EP3_lie10,deception,male
YW_WILTY_EP53_lie5,deception,male
AN_WILTY_EP22_lie23,deception,male
SB_WILTY_EP40_lie3,deception,male
LS_WILTY_EP9_lie8,deception,male
YW_WILTY_EP45_lie14,deception,male
LS_WILTY_EP4_lie3,deception,male
YW_WILTY_EP55_lie6,deception,male
LS_WILTY_EP12_lie17,deception,male
YW_WILTY_EP46_lie5,deception,male
YW_WILTY_EP54_lie6,deception,male
YW_WILTY_EP55_lie1,deception,male
LS_WILTY_EP7_lie10,deception,male
SB_WILTY_EP42_lie17,deception,male
YW_WILTY_EP48_lie11,deception,male
LS_WILTY_EP10_lie14,deception,male
LS_WILTY_EP12_lie8,deception,male
LS_WILTY_EP2_lie10,deception,male
LS_WILTY_EP7_lie11,deception,male
YW_WILTY_EP56_lie2,deception,male
LS_WILTY_EP13_lie7,deception,male
LS_WILTY_EP12_lie2,deception,male
LS_WILTY_EP4_lie15,deception,male
YW_WILTY_EP46_lie3,deception,male
YW_WILTY_EP49_lie8,deception,male
YW_WILTY_EP47_lie8,deception,male
YW_WILTY_EP54_lie7,deception,male
AN_WILTY_EP24_lie15,deception,male
LS_WILTY_EP10_lie5,deception,male
LS_WILTY_EP12_lie5,deception,male
YW_WILTY_EP43_lie11,deception,male
SB_WILTY_EP41_lie14,deception,male
LS_WILTY_EP12_lie15,deception,male
YW_WILTY_EP45_lie10,deception,male
LS_WILTY_EP11_lie8,deception,male
SB_WILTY_EP31_lie5,deception,male
YW_WILTY_EP47_lie10,deception,male
LS_WILTY_EP5_lie8,deception,male
AN_WILTY_EP25_lie2,deception,male
SB_WILTY_EP40_lie5,deception,male
SB_WILTY_EP31_lie4,deception,male
AN_WILTY_EP17_lie15,deception,male
SB_WILTY_EP34_lie5,deception,male
AN_WILTY_EP19_lie16,deception,male
AN_WILTY_EP20_lie10,deception,male
LS_WILTY_EP9_lie11,deception,male
LS_WILTY_EP13_lie9,deception,male
YW_WILTY_EP43_lie6,deception,male
LS_WILTY_EP4_lie8,deception,male
SB_WILTY_EP30_lie16,deception,male
AN_WILTY_EP18_lie7,deception,male
SB_WILTY_EP39_lie7,deception,male
LS_WILTY_EP2_lie4,deception,male
LS_WILTY_EP12_lie3,deception,male
LS_WILTY_EP10_lie15,deception,male
AN_WILTY_EP22_lie26,deception,male
LS_WILTY_EP11_lie14,deception,male
LS_WILTY_EP9_lie17,deception,male
LS_WILTY_EP2_lie7,deception,male
YW_WILTY_EP48_lie5,deception,male
AN_WILTY_EP21_lie18,deception,male
AN_WILTY_EP17_lie1,deception,male
YW_WILTY_EP54_lie8,deception,male
YW_WILTY_EP45_lie8,deception,male
SB_WILTY_EP39_lie4,deception,male
LS_WILTY_EP9_lie6,deception,male
LS_WILTY_EP8_lie7,deception,male
AN_WILTY_EP21_lie8,deception,male
SB_WILTY_EP42_lie5,deception,male
SB_WILTY_EP41_lie13,deception,male
SB_WILTY_EP42_lie3,deception,male
YW_WILTY_EP56_lie4,deception,male
YW_WILTY_EP54_lie1,deception,male
YW_WILTY_EP50_lie6,deception,male
SB_WILTY_EP42_lie2,deception,male
YW_WILTY_EP45_lie7,deception,male
YW_WILTY_EP53_lie9,deception,male
LS_WILTY_EP2_lie9,deception,male
SB_WILTY_EP39_lie6,deception,male
LS_WILTY_EP11_lie6,deception,male
LS_WILTY_EP8_lie10,deception,male
LS_WILTY_EP13_lie5,deception,male
LS_WILTY_EP10_lie11,deception,male
SB_WILTY_EP29_lie6,deception,male
AN_WILTY_EP28_lie2,deception,male
LS_WILTY_EP13_lie4,deception,male
SB_WILTY_EP30_lie24,deception,male
AN_WILTY_EP27_lie4,deception,male
YW_WILTY_EP47_lie16,deception,male
YW_WILTY_EP44_lie7,deception,male
AN_WILTY_EP22_lie17,deception,male
LS_WILTY_EP2_lie8,deception,male
LS_WILTY_EP14_lie10,deception,male
YW_WILTY_EP43_lie15,deception,male
YW_WILTY_EP48_lie7,deception,male
AN_WILTY_EP24_lie10,deception,male
YW_WILTY_EP55_lie11,deception,male
LS_WILTY_EP14_lie3,deception,male
YW_WILTY_EP45_lie4,deception,male
LS_WILTY_EP4_lie7,deception,male
LS_WILTY_EP13_lie1,deception,male
LS_WILTY_EP12_lie14,deception,male
YW_WILTY_EP45_lie17,deception,male
AN_WILTY_EP28_lie5,deception,male
SB_WILTY_EP40_lie11,deception,male
AN_WILTY_EP26_lie18,deception,male
YW_WILTY_EP51_lie1,deception,male
LS_WILTY_EP3_lie2,deception,male
LS_WILTY_EP7_lie13,deception,male
YW_WILTY_EP55_lie3,deception,male
SB_WILTY_EP30_lie21,deception,male
YW_WILTY_EP55_lie16,deception,male
SB_WILTY_EP30_lie11,deception,male
YW_WILTY_EP53_lie11,deception,male
YW_WILTY_EP45_lie9,deception,male
AN_WILTY_EP21_lie10,deception,male
LS_WILTY_EP2_lie3,deception,male
AN_WILTY_EP22_lie11,deception,male
AN_WILTY_EP15_lie12,deception,male
SB_WILTY_EP41_lie5,deception,male
YW_WILTY_EP45_lie6,deception,male
YW_WILTY_EP53_lie3,deception,male
YW_WILTY_EP53_lie8,deception,male
SB_WILTY_EP42_lie8,deception,male
YW_WILTY_EP54_lie5,deception,male
AN_WILTY_EP16_lie19,deception,male
YW_WILTY_EP43_lie13,deception,male
YW_WILTY_EP45_lie15,deception,male
LS_WILTY_EP11_lie4,deception,male
LS_WILTY_EP4_lie4,deception,male
LS_WILTY_EP4_lie13,deception,male
SB_WILTY_EP39_lie5,deception,male
YW_WILTY_EP55_lie12,deception,male
SB_WILTY_EP40_lie7,deception,male
SB_WILTY_EP32_lie9,deception,male
YW_WILTY_EP44_lie4,deception,male
LS_WILTY_EP5_lie2,deception,male
YW_WILTY_EP44_lie12,deception,male
LS_WILTY_EP4_lie5,deception,male
SB_WILTY_EP35_lie7,deception,male
YW_WILTY_EP53_lie13,deception,male
YW_WILTY_EP44_lie14,deception,male
AN_WILTY_EP18_lie11,deception,male
SB_WILTY_EP33_truth5,truth,male
AN_WILTY_EP17_truth7,truth,male
AN_WILTY_EP19_truth4,truth,male
LS_WILTY_EP3_truth5,truth,male
YW_WILTY_EP56_truth4,truth,male
SB_WILTY_EP42_truth8,truth,male
YW_WILTY_EP50_truth3,truth,male
YW_WILTY_EP54_truth3,truth,male
SB_WILTY_EP30_truth16,truth,male
AN_WILTY_EP28_truth14,truth,male
AN_WILTY_EP16_truth9,truth,male
AN_WILTY_EP22_truth13,truth,male
YW_WILTY_EP51_truth2,truth,male
AN_WILTY_EP26_truth2,truth,male
LS_WILTY_EP11_truth6,truth,male
YW_WILTY_EP54_truth7,truth,male
YW_WILTY_EP44_truth9,truth,male
LS_WILTY_EP11_truth3,truth,male
LS_WILTY_EP12_truth1,truth,male
SB_WILTY_EP29_truth3,truth,male
YW_WILTY_EP44_truth14,truth,male
SB_WILTY_EP34_truth4,truth,male
SB_WILTY_EP30_truth10,truth,male
SB_WILTY_EP42_truth4,truth,male
YW_WILTY_EP46_truth10,truth,male
LS_WILTY_EP13_truth6,truth,male
AN_WILTY_EP26_truth11,truth,male
SB_WILTY_EP30_truth3,truth,male
LS_WILTY_EP9_truth2,truth,male
SB_WILTY_EP29_truth5,truth,male
YW_WILTY_EP54_truth6,truth,male
YW_WILTY_EP56_truth5,truth,male
YW_WILTY_EP46_truth11,truth,male
SB_WILTY_EP39_truth4,truth,male
AN_WILTY_EP24_truth11,truth,male
YW_WILTY_EP53_truth6,truth,male
LS_WILTY_EP5_truth8,truth,male
YW_WILTY_EP46_truth8,truth,male
YW_WILTY_EP53_truth9,truth,male
LS_WILTY_EP5_truth2,truth,male
YW_WILTY_EP52_truth5,truth,male
AN_WILTY_EP24_truth12,truth,male
AN_WILTY_EP15_truth21,truth,male
YW_WILTY_EP49_truth5,truth,male
LS_WILTY_EP11_truth2,truth,male
LS_WILTY_EP7_truth12,truth,male
SB_WILTY_EP42_truth12,truth,male
YW_WILTY_EP45_truth2,truth,male
YW_WILTY_EP43_truth4,truth,male
SB_WILTY_EP29_truth1,truth,male
LS_WILTY_EP12_truth4,truth,male
LS_WILTY_EP5_truth10,truth,male
YW_WILTY_EP47_truth5,truth,male
SB_WILTY_EP40_truth2,truth,male
SB_WILTY_EP30_truth1,truth,male
AN_WILTY_EP26_truth10,truth,male
SB_WILTY_EP35_truth1,truth,male
YW_WILTY_EP44_truth5,truth,male
LS_WILTY_EP10_truth3,truth,male
AN_WILTY_EP17_truth4,truth,male
LS_WILTY_EP14_truth5,truth,male
SB_WILTY_EP37_truth11,truth,male
YW_WILTY_EP47_truth3,truth,male
LS_WILTY_EP14_truth4,truth,male
YW_WILTY_EP44_truth2,truth,male
AN_WILTY_EP26_truth3,truth,male
LS_WILTY_EP7_truth9,truth,male
SB_WILTY_EP29_truth4,truth,male
LS_WILTY_EP11_truth1,truth,male
LS_WILTY_EP13_truth10,truth,male
AN_WILTY_EP22_truth4,truth,male
SB_WILTY_EP35_truth2,truth,male
SB_WILTY_EP31_truth8,truth,male
AN_WILTY_EP16_truth13,truth,male
AN_WILTY_EP27_truth16,truth,male
LS_WILTY_EP5_truth13,truth,male
SB_WILTY_EP40_truth3,truth,male
LS_WILTY_EP13_truth8,truth,male
LS_WILTY_EP12_truth6,truth,male
YW_WILTY_EP56_truth6,truth,male
LS_WILTY_EP5_truth3,truth,male
YW_WILTY_EP50_truth7,truth,male
SB_WILTY_EP34_truth2,truth,male
YW_WILTY_EP43_truth5,truth,male
AN_WILTY_EP16_truth15,truth,male
LS_WILTY_EP1_truth4,truth,male
YW_WILTY_EP54_truth5,truth,male
LS_WILTY_EP6_truth8,truth,male
YW_WILTY_EP56_truth1,truth,male
LS_WILTY_EP4_truth1,truth,male
YW_WILTY_EP50_truth6,truth,male
YW_WILTY_EP53_truth10,truth,male
SB_WILTY_EP39_truth2,truth,male
LS_WILTY_EP14_truth9,truth,male
SB_WILTY_EP36_truth3,truth,male
LS_WILTY_EP1_truth7,truth,male
AN_WILTY_EP26_truth8,truth,male
LS_WILTY_EP9_truth3,truth,male
AN_WILTY_EP17_truth2,truth,male
YW_WILTY_EP43_truth8,truth,male
AN_WILTY_EP15_truth20,truth,male
LS_WILTY_EP5_truth6,truth,male
LS_WILTY_EP5_truth14,truth,male
LS_WILTY_EP1_truth5,truth,male
YW_WILTY_EP53_truth11,truth,male
YW_WILTY_EP44_truth4,truth,male
SB_WILTY_EP42_truth7,truth,male
YW_WILTY_EP53_truth8,truth,male
LS_WILTY_EP1_truth1,truth,male
LS_WILTY_EP13_truth2,truth,male
LS_WILTY_EP7_truth11,truth,male
YW_WILTY_EP50_truth4,truth,male
LS_WILTY_EP8_truth2,truth,male
YW_WILTY_EP56_truth2,truth,male
SB_WILTY_EP32_truth2,truth,male
SB_WILTY_EP36_truth1,truth,male
LS_WILTY_EP2_truth1,truth,male
LS_WILTY_EP3_truth2,truth,male
AN_WILTY_EP16_truth14,truth,male
YW_WILTY_EP53_truth5,truth,male
AN_WILTY_EP24_truth8,truth,male
SB_WILTY_EP30_truth12,truth,male
AN_WILTY_EP23_truth4,truth,male
AN_WILTY_EP22_lie30,truth,male
LS_WILTY_EP13_truth1,truth,male
YW_WILTY_EP49_truth12,truth,male
LS_WILTY_EP5_truth12,truth,male
YW_WILTY_EP44_truth12,truth,male
YW_WILTY_EP46_truth6,truth,male
YW_WILTY_EP50_truth1,truth,male
AN_WILTY_EP26_truth4,truth,male
LS_WILTY_EP5_truth5,truth,male
SB_WILTY_EP31_truth5,truth,male
AN_WILTY_EP17_truth6,truth,male
LS_WILTY_EP9_truth4,truth,male
AN_WILTY_EP28_truth12,truth,male
AN_WILTY_EP28_truth13,truth,male
AN_WILTY_EP22_truth3,truth,male
LS_WILTY_EP10_truth9,truth,male
SB_WILTY_EP30_truth14,truth,male
LS_WILTY_EP13_truth11,truth,male
SB_WILTY_EP42_truth6,truth,male
SB_WILTY_EP42_truth1,truth,male
AN_WILTY_EP28_truth16,truth,male
SB_WILTY_EP39_truth5,truth,male
AN_WILTY_EP21_truth20,truth,male
AN_WILTY_EP18_truth13,truth,male
AN_WILTY_EP16_truth22,truth,male
YW_WILTY_EP53_truth14,truth,male
LS_WILTY_EP2_truth4,truth,male
YW_WILTY_EP47_truth6,truth,male
AN_WILTY_EP19_truth3,truth,male
YW_WILTY_EP54_truth8,truth,male
AN_WILTY_EP15_truth3,truth,male
AN_WILTY_EP17_truth12,truth,male
LS_WILTY_EP5_truth4,truth,male
YW_WILTY_EP53_truth12,truth,male
YW_WILTY_EP52_truth7,truth,male
SB_WILTY_EP31_truth2,truth,male
SB_WILTY_EP35_truth8,truth,male
SB_WILTY_EP33_truth1,truth,male
YW_WILTY_EP52_truth10,truth,male
LS_WILTY_EP1_truth3,truth,male
AN_WILTY_EP23_truth5,truth,male
YW_WILTY_EP44_truth15,truth,male
YW_WILTY_EP54_truth4,truth,male
YW_WILTY_EP44_truth11,truth,male
LS_WILTY_EP9_truth10,truth,male
AN_WILTY_EP16_truth23,truth,male
SB_WILTY_EP29_truth2,truth,male
YW_WILTY_EP50_truth2,truth,male
AN_WILTY_EP15_truth23,truth,male
AN_WILTY_EP27_truth14,truth,male
YW_WILTY_EP50_truth11,truth,male
YW_WILTY_EP49_truth1,truth,male
AN_WILTY_EP28_truth11,truth,male
AN_WILTY_EP17_truth3,truth,male
AN_WILTY_EP16_truth12,truth,male
LS_WILTY_EP12_truth5,truth,male
YW_WILTY_EP55_truth1,truth,male
AN_WILTY_EP15_truth22,truth,male
LS_WILTY_EP14_truth7,truth,male
AN_WILTY_EP28_truth17,truth,male
AN_WILTY_EP26_truth6,truth,male
SB_WILTY_EP30_truth5,truth,male
AN_WILTY_EP16_truth8,truth,male
LS_WILTY_EP6_truth7,truth,male
SB_WILTY_EP33_truth4,truth,male
YW_WILTY_EP51_truth6,truth,male
LS_WILTY_EP2_truth2,truth,male
SB_WILTY_EP29_truth6,truth,male
LS_WILTY_EP2_truth3,truth,male
YW_WILTY_EP50_truth8,truth,male
AN_WILTY_EP16_truth11,truth,male
YW_WILTY_EP46_truth12,truth,male
AN_WILTY_EP25_truth4,truth,male
SB_WILTY_EP42_truth2,truth,male
SB_WILTY_EP29_truth7,truth,male
AN_WILTY_EP26_truth5,truth,male
LS_WILTY_EP7_truth13,truth,male
SB_WILTY_EP30_truth4,truth,male
YW_WILTY_EP51_truth3,truth,male
YW_WILTY_EP49_truth8,truth,male
LS_WILTY_EP8_truth1,truth,male
SB_WILTY_EP42_truth16,truth,male
YW_WILTY_EP44_truth10,truth,male
YW_WILTY_EP52_truth3,truth,male
YW_WILTY_EP50_truth10,truth,male
SB_WILTY_EP42_truth15,truth,male
LS_WILTY_EP3_truth6,truth,male
SB_WILTY_EP42_truth18,truth,male
SB_WILTY_EP42_truth11,truth,male
YW_WILTY_EP45_truth3,truth,male
AN_WILTY_EP25_truth6,truth,male
AN_WILTY_EP16_truth24,truth,male
SB_WILTY_EP30_truth6,truth,male
LS_WILTY_EP1_truth6,truth,male
SB_WILTY_EP37_truth8,truth,male
YW_WILTY_EP43_truth6,truth,male
SB_WILTY_EP42_truth9,truth,male
YW_WILTY_EP46_truth5,truth,male
SB_WILTY_EP30_truth2,truth,male
YW_WILTY_EP52_truth11,truth,male
SB_WILTY_EP30_truth15,truth,male
SB_WILTY_EP39_truth1,truth,male
AN_WILTY_EP27_truth15,truth,male
YW_WILTY_EP55_truth2,truth,male
YW_WILTY_EP52_truth8,truth,male
LS_WILTY_EP13_truth9,truth,male
YW_WILTY_EP50_truth9,truth,male
AN_WILTY_EP15_truth24,truth,male
SB_WILTY_EP42_truth17,truth,male
YW_WILTY_EP51_truth1,truth,male
YW_WILTY_EP53_truth1,truth,male
YW_WILTY_EP52_truth6,truth,male
SB_WILTY_EP32_truth1,truth,male
LS_WILTY_EP10_truth2,truth,male
AN_WILTY_EP22_truth19,truth,male
AN_WILTY_EP22_truth2,truth,male
YW_WILTY_EP49_truth3,truth,male
LS_WILTY_EP13_truth4,truth,male
YW_WILTY_EP55_truth3,truth,male
YW_WILTY_EP44_lie5,truth,male
AN_WILTY_EP17_truth5,truth,male
YW_WILTY_EP53_truth7,truth,male
LS_WILTY_EP9_truth8,truth,male
YW_WILTY_EP52_truth9,truth,male
YW_WILTY_EP45_truth6,truth,male
YW_WILTY_EP49_truth6,truth,male
AN_WILTY_EP17_truth11,truth,male
SB_WILTY_EP31_truth4,truth,male
AN_WILTY_EP19_truth5,truth,male
AN_WILTY_EP23_truth3,truth,male
LS_WILTY_EP14_truth8,truth,male
SB_WILTY_EP37_lie5,deception,female
YW_WILTY_EP50_lie10,deception,female
YW_WILTY_EP56_lie19,deception,female
LS_WILTY_EP10_lie4,deception,female
SB_WILTY_EP35_lie2,deception,female
SB_WILTY_EP32_lie6,deception,female
AN_WILTY_EP18_lie10,deception,female
LS_WILTY_EP6_lie2,deception,female
YW_WILTY_EP48_lie4,deception,female
AN_WILTY_EP21_lie9,deception,female
YW_WILTY_EP44_lie10,deception,female
SB_WILTY_EP35_lie1,deception,female
SB_WILTY_EP36_lie4,deception,female
AN_WILTY_EP18_lie15,deception,female
YW_WILTY_EP50_lie11,deception,female
YW_WILTY_EP52_lie1,deception,female
YW_WILTY_EP50_lie15,deception,female
YW_WILTY_EP50_lie8,deception,female
LS_WILTY_EP14_lie6,deception,female
SB_WILTY_EP35_lie3,deception,female
YW_WILTY_EP51_lie2,deception,female
YW_WILTY_EP46_lie8,deception,female
YW_WILTY_EP44_lie11,deception,female
LS_WILTY_EP10_lie13,deception,female
LS_WILTY_EP8_lie2,deception,female
SB_WILTY_EP30_lie5,deception,female
LS_WILTY_EP14_lie5,deception,female
YW_WILTY_EP47_lie15,deception,female
YW_WILTY_EP44_lie6,deception,female
AN_WILTY_EP18_lie14,deception,female
SB_WILTY_EP37_lie4,deception,female
AN_WILTY_EP21_lie12,deception,female
YW_WILTY_EP47_lie12,deception,female
SB_WILTY_EP30_lie7,deception,female
LS_WILTY_EP8_lie1,deception,female
AN_WILTY_EP19_lie2,deception,female
SB_WILTY_EP37_lie3,deception,female
AN_WILTY_EP18_lie16,deception,female
LS_WILTY_EP1_lie1,deception,female
AN_WILTY_EP21_lie22,deception,female
LS_WILTY_EP9_lie4,deception,female
LS_WILTY_EP1_lie3,deception,female
