AN_WILTY_EP21_truth19,truth,male
AN_WILTY_EP21_truth20,truth,male
AN_WILTY_EP21_truth21,truth,male
AN_WILTY_EP21_lie22,deception,female
AN_WILTY_EP21_lie23,deception,female
AN_WILTY_EP22_truth3,truth,male
AN_WILTY_EP22_truth4,truth,male
AN_WILTY_EP22_lie5,deception,female
AN_WILTY_EP22_lie7,deception,female
AN_WILTY_EP22_lie9,deception,male
AN_WILTY_EP22_lie11,deception,male
AN_WILTY_EP22_lie12,deception,male
AN_WILTY_EP22_lie16,deception,male
AN_WILTY_EP22_lie17,deception,male
AN_WILTY_EP22_truth18,truth,male
AN_WILTY_EP22_truth20,truth,male
AN_WILTY_EP22_lie21,deception,male
AN_WILTY_EP22_lie22,deception,male
AN_WILTY_EP22_lie23,deception,male
AN_WILTY_EP22_lie24,deception,male
AN_WILTY_EP22_lie25,deception,male
AN_WILTY_EP22_lie30,truth,male
AN_WILTY_EP23_truth3,truth,male
AN_WILTY_EP23_truth7,truth,female
AN_WILTY_EP23_truth8,truth,female
AN_WILTY_EP24_lie1,deception,male
AN_WILTY_EP24_truth8,truth,male
AN_WILTY_EP24_truth11,truth,male
AN_WILTY_EP24_truth12,truth,male
AN_WILTY_EP24_lie13,deception,female
AN_WILTY_EP24_lie14,deception,female
AN_WILTY_EP24_lie15,deception,male
AN_WILTY_EP25_lie1,deception,male
AN_WILTY_EP25_lie3,deception,male
AN_WILTY_EP25_truth6,truth,male
AN_WILTY_EP25_lie8,deception,male
AN_WILTY_EP25_lie9,deception,male
AN_WILTY_EP26_truth11,truth,male
AN_WILTY_EP26_truth12,truth,male
AN_WILTY_EP26_lie18,deception,male
AN_WILTY_EP27_lie1,deception,male
AN_WILTY_EP27_lie4,deception,male
AN_WILTY_EP27_truth5,truth,female
AN_WILTY_EP27_truth6,truth,female
AN_WILTY_EP27_truth9,truth,female
AN_WILTY_EP27_lie12,deception,male
AN_WILTY_EP27_truth13,truth,male
AN_WILTY_EP27_truth14,truth,male
AN_WILTY_EP28_lie1,deception,male
AN_WILTY_EP28_lie3,deception,male
AN_WILTY_EP28_lie5,deception,male
AN_WILTY_EP28_truth11,truth,male
AN_WILTY_EP28_truth13,truth,male
AN_WILTY_EP28_truth15,truth,male
AN_WILTY_EP28_truth17,truth,male
YW_WILTY_EP43_lie1,deception,male
YW_WILTY_EP43_lie5,deception,male
YW_WILTY_EP43_lie6,deception,male
YW_WILTY_EP43_lie9,deception,female
YW_WILTY_EP43_lie10,deception,female
YW_WILTY_EP43_truth5,truth,male
YW_WILTY_EP43_lie11,deception,male
YW_WILTY_EP43_lie12,deception,male
YW_WILTY_EP43_lie15,deception,male
YW_WILTY_EP44_lie3,deception,male
YW_WILTY_EP44_lie4,deception,male
YW_WILTY_EP44_truth2,truth,male
YW_WILTY_EP44_truth3,truth,male
YW_WILTY_EP44_truth6,truth,male
YW_WILTY_EP44_truth8,truth,male
YW_WILTY_EP44_truth9,truth,male
YW_WILTY_EP44_truth10,truth,male
YW_WILTY_EP44_lie8,deception,male
YW_WILTY_EP44_lie9,deception,female
YW_WILTY_EP44_lie10,deception,female
YW_WILTY_EP44_lie13,deception,male
YW_WILTY_EP44_lie14,deception,male
YW_WILTY_EP44_truth11,truth,male
YW_WILTY_EP44_truth14,truth,male
YW_WILTY_EP45_truth1,truth,female
YW_WILTY_EP45_lie1,deception,male
YW_WILTY_EP45_lie2,deception,male
YW_WILTY_EP45_lie6,deception,male
YW_WILTY_EP45_truth3,truth,male
YW_WILTY_EP45_lie9,deception,male
YW_WILTY_EP45_lie11,deception,male
YW_WILTY_EP45_lie17,deception,male
YW_WILTY_EP45_lie18,deception,male
YW_WILTY_EP46_lie1,deception,male
YW_WILTY_EP46_lie2,deception,male
YW_WILTY_EP46_lie4,deception,male
YW_WILTY_EP46_truth3,truth,male
YW_WILTY_EP46_lie6,deception,male
YW_WILTY_EP46_lie7,deception,male
YW_WILTY_EP46_truth5,truth,male
YW_WILTY_EP46_truth6,truth,male
YW_WILTY_EP46_truth7,truth,male
YW_WILTY_EP46_truth8,truth,male
YW_WILTY_EP46_truth9,truth,male
YW_WILTY_EP46_truth11,truth,male
YW_WILTY_EP47_lie1,deception,male
YW_WILTY_EP47_lie2,deception,male
YW_WILTY_EP47_truth1,truth,female
YW_WILTY_EP47_truth2,truth,female
YW_WILTY_EP47_lie6,deception,male
YW_WILTY_EP47_lie7,deception,male
YW_WILTY_EP47_lie9,deception,male
YW_WILTY_EP47_lie10,deception,male
YW_WILTY_EP47_lie11,deception,male
YW_WILTY_EP47_lie15,deception,female
YW_WILTY_EP47_truth4,truth,male
YW_WILTY_EP47_truth5,truth,male
YW_WILTY_EP47_lie16,deception,male
YW_WILTY_EP47_lie17,deception,male
YW_WILTY_EP47_lie18,deception,male
YW_WILTY_EP47_lie19,deception,male
YW_WILTY_EP47_truth7,truth,male
YW_WILTY_EP48_truth1,truth,female
YW_WILTY_EP48_truth2,truth,female
YW_WILTY_EP48_truth3,truth,female
YW_WILTY_EP48_truth5,truth,female
YW_WILTY_EP48_truth6,truth,female
YW_WILTY_EP48_truth7,truth,female
YW_WILTY_EP48_lie1,deception,male
YW_WILTY_EP48_lie3,deception,female
YW_WILTY_EP48_lie4,deception,female
YW_WILTY_EP48_lie5,deception,male
YW_WILTY_EP48_lie6,deception,male
YW_WILTY_EP48_lie7,deception,male
YW_WILTY_EP48_lie8,deception,male
YW_WILTY_EP48_truth8,truth,female
YW_WILTY_EP48_truth9,truth,female
YW_WILTY_EP48_lie11,deception,male
YW_WILTY_EP49_truth2,truth,male
YW_WILTY_EP49_truth4,truth,male
YW_WILTY_EP49_truth5,truth,male
YW_WILTY_EP49_lie1,deception,female
YW_WILTY_EP49_lie4,deception,female
YW_WILTY_EP49_lie7,deception,male
YW_WILTY_EP49_truth12,truth,male
YW_WILTY_EP49_truth13,truth,male
YW_WILTY_EP49_truth14,truth,male
YW_WILTY_EP50_lie1,deception,male
YW_WILTY_EP50_lie2,deception,male
YW_WILTY_EP50_lie4,deception,male
YW_WILTY_EP50_lie6,deception,male
YW_WILTY_EP50_truth4,truth,male
YW_WILTY_EP50_truth5,truth,male
YW_WILTY_EP50_lie7,deception,female
YW_WILTY_EP50_truth6,truth,male
YW_WILTY_EP50_lie9,deception,female
YW_WILTY_EP50_lie11,deception,female
YW_WILTY_EP50_lie12,deception,female
YW_WILTY_EP50_lie13,deception,female
YW_WILTY_EP50_truth7,truth,male
YW_WILTY_EP50_truth8,truth,male
YW_WILTY_EP50_truth9,truth,male
YW_WILTY_EP50_truth10,truth,male
YW_WILTY_EP50_truth11,truth,male
YW_WILTY_EP50_truth13,truth,female
YW_WILTY_EP50_truth14,truth,female
YW_WILTY_EP51_truth3,truth,male
YW_WILTY_EP51_lie1,deception,male
YW_WILTY_EP51_lie2,deception,female
YW_WILTY_EP51_lie5,deception,female
YW_WILTY_EP51_lie6,deception,male
YW_WILTY_EP51_truth5,truth,male
YW_WILTY_EP51_truth6,truth,male
YW_WILTY_EP52_lie1,deception,female
YW_WILTY_EP52_lie4,deception,male
YW_WILTY_EP52_lie5,deception,male
YW_WILTY_EP52_truth7,truth,male
YW_WILTY_EP52_truth9,truth,male
YW_WILTY_EP52_truth10,truth,male
YW_WILTY_EP52_truth11,truth,male
YW_WILTY_EP52_truth12,truth,male
YW_WILTY_EP53_truth2,truth,male
YW_WILTY_EP53_truth4,truth,male
YW_WILTY_EP53_truth5,truth,male
YW_WILTY_EP53_truth6,truth,male
YW_WILTY_EP53_truth7,truth,male
YW_WILTY_EP53_truth8,truth,male
YW_WILTY_EP53_lie2,deception,female
YW_WILTY_EP53_lie3,deception,male
YW_WILTY_EP53_truth11,truth,male
YW_WILTY_EP53_truth12,truth,male
YW_WILTY_EP53_truth13,truth,male
YW_WILTY_EP53_lie5,deception,male
YW_WILTY_EP53_lie6,deception,male
YW_WILTY_EP53_lie7,deception,male
YW_WILTY_EP53_lie8,deception,male
YW_WILTY_EP53_lie9,deception,male
YW_WILTY_EP53_lie12,deception,male
YW_WILTY_EP53_truth14,truth,male
YW_WILTY_EP54_truth2,truth,female
YW_WILTY_EP54_truth6,truth,male
YW_WILTY_EP54_truth7,truth,male
YW_WILTY_EP54_truth8,truth,male
YW_WILTY_EP54_lie3,deception,female
YW_WILTY_EP54_lie5,deception,male
YW_WILTY_EP54_lie6,deception,male
YW_WILTY_EP54_lie7,deception,male
YW_WILTY_EP55_lie3,deception,male
YW_WILTY_EP55_truth4,truth,female
YW_WILTY_EP55_truth5,truth,female
YW_WILTY_EP55_lie5,deception,male
YW_WILTY_EP55_truth6,truth,female
YW_WILTY_EP55_truth8,truth,female
YW_WILTY_EP55_lie6,deception,male
YW_WILTY_EP55_lie7,deception,male
YW_WILTY_EP55_lie8,deception,male
YW_WILTY_EP55_lie13,deception,male
YW_WILTY_EP55_lie14,deception,male
YW_WILTY_EP56_lie1,deception,male
YW_WILTY_EP56_lie3,deception,male
YW_WILTY_EP56_lie4,deception,male
YW_WILTY_EP56_lie6,deception,male
YW_WILTY_EP56_lie7,deception,male
YW_WILTY_EP56_lie8,deception,male
YW_WILTY_EP56_lie9,deception,male
YW_WILTY_EP56_lie10,deception,male
YW_WILTY_EP56_lie12,deception,male
YW_WILTY_EP56_truth1,truth,male
YW_WILTY_EP56_truth3,truth,male
YW_WILTY_EP56_truth5,truth,male
YW_WILTY_EP56_truth6,truth,male
YW_WILTY_EP56_lie16,deception,female
YW_WILTY_EP56_lie17,deception,female
SB_WILTY_EP29_lie1,deception,male
SB_WILTY_EP29_lie4,deception,male
SB_WILTY_EP29_lie5,deception,male
SB_WILTY_EP29_lie6,deception,male
SB_WILTY_EP29_lie7,deception,male
SB_WILTY_EP29_truth5,truth,male
SB_WILTY_EP29_truth6,truth,male
SB_WILTY_EP30_truth3,truth,male
SB_WILTY_EP30_truth6,truth,male
SB_WILTY_EP30_truth8,truth,male
SB_WILTY_EP30_truth9,truth,male
SB_WILTY_EP30_lie6,deception,female
SB_WILTY_EP30_lie9,deception,female
SB_WILTY_EP30_lie10,deception,male
SB_WILTY_EP30_lie11,deception,male
SB_WILTY_EP30_lie13,deception,male
SB_WILTY_EP30_lie15,deception,male
SB_WILTY_EP30_truth10,truth,male
SB_WILTY_EP30_truth11,truth,male
SB_WILTY_EP30_truth14,truth,male
SB_WILTY_EP30_truth15,truth,male
SB_WILTY_EP30_truth16,truth,male
SB_WILTY_EP30_lie19,deception,male
SB_WILTY_EP30_lie24,deception,male
SB_WILTY_EP30_lie25,deception,male
SB_WILTY_EP30_lie26,deception,male
SB_WILTY_EP31_truth3,truth,male
SB_WILTY_EP32_truth1,truth,male
SB_WILTY_EP32_lie8,deception,male
SB_WILTY_EP32_lie11,deception,male
SB_WILTY_EP33_truth2,truth,male
SB_WILTY_EP33_truth4,truth,male
SB_WILTY_EP33_truth5,truth,male
SB_WILTY_EP33_truth6,truth,male
SB_WILTY_EP34_lie3,deception,male
SB_WILTY_EP34_lie5,deception,male
SB_WILTY_EP34_lie10,deception,male
SB_WILTY_EP34_lie11,deception,male
SB_WILTY_EP34_lie12,deception,male
SB_WILTY_EP35_truth1,truth,male
SB_WILTY_EP35_truth2,truth,male
SB_WILTY_EP35_truth3,truth,male
SB_WILTY_EP35_truth4,truth,male
SB_WILTY_EP35_truth5,truth,male
SB_WILTY_EP35_lie6,deception,male
SB_WILTY_EP35_lie7,deception,male
SB_WILTY_EP36_lie5,deception,female
SB_WILTY_EP36_lie7,deception,male
SB_WILTY_EP36_lie9,deception,male
SB_WILTY_EP37_truth1,truth,female
SB_WILTY_EP37_truth3,truth,female
SB_WILTY_EP37_truth5,truth,female
SB_WILTY_EP37_truth6,truth,female
SB_WILTY_EP37_truth7,truth,female
SB_WILTY_EP37_truth10,truth,male
SB_WILTY_EP37_lie8,deception,male
SB_WILTY_EP38_lie3,deception,male
SB_WILTY_EP39_lie4,deception,male
SB_WILTY_EP39_lie6,deception,male
SB_WILTY_EP39_lie7,deception,male
SB_WILTY_EP40_lie3,deception,male
SB_WILTY_EP40_lie5,deception,male
SB_WILTY_EP40_lie7,deception,male
SB_WILTY_EP40_lie11,deception,male
SB_WILTY_EP41_lie1,deception,male
SB_WILTY_EP41_truth2,truth,male
SB_WILTY_EP41_truth5,truth,female
SB_WILTY_EP41_lie10,deception,male
SB_WILTY_EP41_lie13,deception,male
SB_WILTY_EP42_truth2,truth,male
SB_WILTY_EP42_lie3,deception,male
SB_WILTY_EP42_truth4,truth,male
SB_WILTY_EP42_truth6,truth,male
SB_WILTY_EP42_truth7,truth,male
SB_WILTY_EP42_truth10,truth,male
SB_WILTY_EP42_truth11,truth,male
SB_WILTY_EP42_lie7,deception,male
SB_WILTY_EP42_truth13,truth,male
SB_WILTY_EP42_truth16,truth,male
SB_WILTY_EP42_truth17,truth,male
SB_WILTY_EP42_lie13,deception,male
SB_WILTY_EP42_lie14,deception,male
SB_WILTY_EP42_lie16,deception,male
SB_WILTY_EP42_lie17,deception,male
SB_WILTY_EP42_lie19,deception,male
LS_WILTY_EP1_truth2,truth,male
LS_WILTY_EP1_truth4,truth,male
LS_WILTY_EP1_lie1,deception,female
LS_WILTY_EP1_lie4,deception,male
LS_WILTY_EP1_lie9,deception,male
LS_WILTY_EP1_truth8,truth,male
LS_WILTY_EP2_lie1,deception,male
LS_WILTY_EP2_lie2,deception,male
LS_WILTY_EP2_lie3,deception,male
LS_WILTY_EP2_lie4,deception,male
LS_WILTY_EP2_lie5,deception,male
LS_WILTY_EP2_truth3,truth,male
LS_WILTY_EP2_truth4,truth,male
LS_WILTY_EP2_truth6,truth,female
LS_WILTY_EP2_truth8,truth,female
LS_WILTY_EP3_truth1,truth,female
LS_WILTY_EP3_truth3,truth,male
LS_WILTY_EP3_lie1,deception,male
LS_WILTY_EP3_lie2,deception,male
LS_WILTY_EP3_lie4,deception,male
LS_WILTY_EP3_lie6,deception,male
LS_WILTY_EP3_truth7,truth,male
LS_WILTY_EP3_lie10,deception,male
LS_WILTY_EP4_lie3,deception,male
LS_WILTY_EP4_lie5,deception,male
LS_WILTY_EP4_truth4,truth,female
LS_WILTY_EP4_truth5,truth,female
LS_WILTY_EP4_truth7,truth,female
LS_WILTY_EP4_truth8,truth,female
LS_WILTY_EP4_truth9,truth,female
LS_WILTY_EP4_truth11,truth,female
LS_WILTY_EP4_lie11,deception,male
LS_WILTY_EP4_lie13,deception,male
LS_WILTY_EP4_lie14,deception,male
LS_WILTY_EP5_truth2,truth,male
LS_WILTY_EP5_truth3,truth,male
LS_WILTY_EP5_truth4,truth,male
LS_WILTY_EP5_truth5,truth,male
LS_WILTY_EP5_truth6,truth,male
LS_WILTY_EP5_lie1,deception,male
LS_WILTY_EP5_lie4,deception,male
LS_WILTY_EP5_lie5,deception,male
LS_WILTY_EP5_truth11,truth,female
LS_WILTY_EP5_truth12,truth,male
LS_WILTY_EP5_truth13,truth,male
LS_WILTY_EP5_lie7,deception,male
LS_WILTY_EP5_truth14,truth,male
LS_WILTY_EP5_lie8,deception,male
LS_WILTY_EP6_truth1,truth,female
LS_WILTY_EP6_truth3,truth,female
LS_WILTY_EP6_lie2,deception,female
LS_WILTY_EP6_lie3,deception,female
LS_WILTY_EP6_truth6,truth,male
LS_WILTY_EP6_lie4,deception,male
LS_WILTY_EP6_lie5,deception,female
LS_WILTY_EP6_truth9,truth,female
LS_WILTY_EP6_truth11,truth,female
LS_WILTY_EP7_truth1,truth,female
LS_WILTY_EP7_truth2,truth,female
LS_WILTY_EP7_lie1,deception,male
LS_WILTY_EP7_lie2,deception,male
LS_WILTY_EP7_lie4,deception,male
LS_WILTY_EP7_lie6,deception,male
LS_WILTY_EP7_truth4,truth,female
LS_WILTY_EP7_truth5,truth,female
LS_WILTY_EP7_lie10,deception,male
LS_WILTY_EP7_lie12,deception,male
LS_WILTY_EP7_truth8,truth,male
LS_WILTY_EP7_truth10,truth,male
LS_WILTY_EP7_truth12,truth,male
LS_WILTY_EP7_truth13,truth,male
LS_WILTY_EP8_lie2,deception,female
LS_WILTY_EP8_truth1,truth,male
LS_WILTY_EP8_truth2,truth,male
LS_WILTY_EP8_truth3,truth,female
LS_WILTY_EP8_lie6,deception,male
LS_WILTY_EP8_truth4,truth,female
LS_WILTY_EP8_lie7,deception,male
LS_WILTY_EP8_lie8,deception,male
LS_WILTY_EP8_lie9,deception,male
LS_WILTY_EP8_lie10,deception,male
LS_WILTY_EP8_lie11,deception,male
LS_WILTY_EP8_lie13,deception,male
LS_WILTY_EP9_lie2,deception,female
LS_WILTY_EP9_lie3,deception,female
LS_WILTY_EP9_lie4,deception,female
LS_WILTY_EP9_lie5,deception,male
LS_WILTY_EP9_lie6,deception,male
LS_WILTY_EP9_lie7,deception,male
LS_WILTY_EP9_truth1,truth,male
LS_WILTY_EP9_truth2,truth,male
LS_WILTY_EP9_truth7,truth,male
LS_WILTY_EP9_truth8,truth,male
LS_WILTY_EP9_lie10,deception,male
LS_WILTY_EP9_lie12,deception,male
LS_WILTY_EP9_lie13,deception,male
LS_WILTY_EP9_lie14,deception,male
LS_WILTY_EP9_lie15,deception,male
LS_WILTY_EP9_lie16,deception,male
LS_WILTY_EP9_lie18,deception,male
LS_WILTY_EP9_lie19,deception,male
LS_WILTY_EP9_truth9,truth,male
LS_WILTY_EP9_truth10,truth,male
LS_WILTY_EP9_lie21,deception,male
LS_WILTY_EP10_truth2,truth,male
LS_WILTY_EP10_truth4,truth,male
LS_WILTY_EP10_lie3,deception,female
LS_WILTY_EP10_lie4,deception,female
LS_WILTY_EP10_lie5,deception,male
LS_WILTY_EP10_lie6,deception,male
LS_WILTY_EP10_lie7,deception,male
LS_WILTY_EP10_lie10,deception,male
LS_WILTY_EP10_truth7,truth,male
LS_WILTY_EP10_truth8,truth,male
LS_WILTY_EP10_truth9,truth,male
LS_WILTY_EP10_lie13,deception,female
LS_WILTY_EP10_lie14,deception,male
LS_WILTY_EP10_lie15,deception,male
LS_WILTY_EP11_truth2,truth,male
LS_WILTY_EP11_truth4,truth,male
LS_WILTY_EP11_truth5,truth,male
LS_WILTY_EP11_lie4,deception,male
LS_WILTY_EP11_lie5,deception,male
LS_WILTY_EP11_lie8,deception,male
LS_WILTY_EP11_lie9,deception,male
LS_WILTY_EP11_truth7,truth,male
LS_WILTY_EP11_lie11,deception,male
LS_WILTY_EP11_lie13,deception,male
LS_WILTY_EP11_truth8,truth,female
LS_WILTY_EP11_truth9,truth,female
LS_WILTY_EP11_lie15,deception,male
LS_WILTY_EP12_lie2,deception,male
LS_WILTY_EP12_lie3,deception,male
LS_WILTY_EP12_lie4,deception,male
LS_WILTY_EP12_truth1,truth,male
LS_WILTY_EP12_truth2,truth,male
LS_WILTY_EP12_truth3,truth,male
LS_WILTY_EP12_lie6,deception,male
LS_WILTY_EP12_truth4,truth,male
LS_WILTY_EP12_truth5,truth,male
LS_WILTY_EP12_lie9,deception,male
LS_WILTY_EP12_lie11,deception,male
LS_WILTY_EP12_lie12,deception,male
LS_WILTY_EP12_lie14,deception,male
LS_WILTY_EP12_truth6,truth,male
LS_WILTY_EP12_lie15,deception,male
LS_WILTY_EP12_lie17,deception,male
LS_WILTY_EP13_lie1,deception,male
LS_WILTY_EP13_lie4,deception,male
LS_WILTY_EP13_lie5,deception,male
LS_WILTY_EP13_lie6,deception,male
LS_WILTY_EP13_lie9,deception,male
LS_WILTY_EP13_truth5,truth,male
LS_WILTY_EP13_lie11,deception,male
LS_WILTY_EP13_lie12,deception,male
LS_WILTY_EP13_lie13,deception,male
LS_WILTY_EP13_truth11,truth,male
LS_WILTY_EP14_lie3,deception,male
LS_WILTY_EP14_truth1,truth,male
LS_WILTY_EP14_truth3,truth,male
LS_WILTY_EP14_truth4,truth,male
LS_WILTY_EP14_lie5,deception,female
LS_WILTY_EP14_lie6,deception,female
LS_WILTY_EP14_truth5,truth,male
LS_WILTY_EP14_truth6,truth,male
LS_WILTY_EP14_lie7,deception,male
LS_WILTY_EP14_lie8,deception,male
LS_WILTY_EP14_lie9,deception,male
LS_WILTY_EP14_lie10,deception,male
LS_WILTY_EP14_truth8,truth,male
LS_WILTY_EP14_truth10,truth,female
